NAICS,Industry,Direct Sales,Indirect Sales,Induced Sales,Direct Jobs,Indirect Jobs,Induced Jobs,Direct Earnings,Indirect Earnings,Induced Earnings,Direct Value Added,Indirect Value Added,Induced Value Added,Value Added To Sales,Jobs To Sales,Earnings To Sales,Total Sales,Total Jobs,Total Earnings
512230,Music Publishers,0.0235,0.0015,0.2149,0.0821,0.0079,0.1408,0.0752,0.0051,0.1616,0.0210,0.0013,0.2670,0.6396,0.0000,0.1244,1.2400,1.2307,1.2418
512240,Sound Recording Studios,0.0236,0.0016,0.2163,0.0472,0.0045,0.0812,0.0776,0.0052,0.1671,0.0210,0.0013,0.2688,0.6394,0.0000,0.1208,1.2414,1.1329,1.2499
512250,Record Production and Distribution,0.0235,0.0015,0.2138,0.0836,0.0080,0.1414,0.0737,0.0050,0.1569,0.0210,0.0013,0.2657,0.6397,0.0000,0.1270,1.2389,1.2330,1.2356
512290,Other Sound Recording Industries,0.0236,0.0016,0.2161,0.1190,0.0114,0.2035,0.0777,0.0053,0.1666,0.0211,0.0013,0.2688,0.6392,0.0000,0.1207,1.2413,1.3340,1.2496
513110,Newspaper Publishers,0.0201,0.0009,0.1256,0.0148,0.0009,0.0162,0.0205,0.0009,0.0228,0.0164,0.0007,0.1438,0.7200,0.0000,0.4174,1.1467,1.0320,1.0442
513120,Periodical Publishers,0.0343,0.0017,0.1037,0.0257,0.0016,0.0125,0.0348,0.0017,0.0207,0.0309,0.0014,0.1280,0.6622,0.0000,0.4199,1.1398,1.0398,1.0571
513130,Book Publishers,0.0370,0.0019,0.1325,0.1240,0.0086,0.0620,0.0895,0.0040,0.0453,0.0420,0.0020,0.2115,0.5205,0.0000,0.1953,1.1714,1.1946,1.1387
513140,Directory and Mailing List Publishers,0.0338,0.0018,0.1451,0.0325,0.0026,0.0245,0.0420,0.0025,0.0355,0.0302,0.0016,0.1912,0.6302,0.0000,0.2779,1.1807,1.0595,1.0801
513191,Greeting Card Publishers,0.0337,0.0018,0.1430,0.0373,0.0032,0.0300,0.0403,0.0025,0.0355,0.0299,0.0016,0.1879,0.6295,0.0000,0.2837,1.1785,1.0705,1.0783
513199,All Other Publishers,0.0336,0.0018,0.1415,0.0392,0.0031,0.0288,0.0412,0.0024,0.0342,0.0302,0.0015,0.1867,0.6286,0.0000,0.2857,1.1770,1.0711,1.0778
513210,Software Publishers,0.0157,0.0009,0.1581,0.0406,0.0035,0.0596,0.0222,0.0013,0.0372,0.0130,0.0007,0.1936,0.6780,0.0000,0.2877,1.1747,1.1037,1.0608
516110,Radio Broadcasting Stations,0.0174,0.0009,0.0955,0.0437,0.0039,0.0715,0.0254,0.0015,0.0439,0.0224,0.0011,0.1657,0.4516,0.0000,0.2317,1.1138,1.1191,1.0708
516120,Television Broadcasting Stations,0.0175,0.0009,0.0951,0.0555,0.0050,0.0887,0.0253,0.0015,0.0428,0.0224,0.0011,0.1651,0.4525,0.0000,0.2330,1.1135,1.1491,1.0696
516210,"Media Streaming Distribution Services, Social Networks, and Other Media Networks and Content Providers",0.0242,0.0013,0.1430,0.0595,0.0049,0.0618,0.0406,0.0025,0.0468,0.0249,0.0013,0.2141,0.5546,0.0000,0.2037,1.1685,1.1262,1.0899
517111,Wired Telecommunications Carriers,0.0322,0.0015,0.1623,0.0591,0.0038,0.0736,0.0562,0.0030,0.1070,0.0323,0.0014,0.2187,0.5588,0.0000,0.1941,1.1960,1.1365,1.1662
517112,Wireless Telecommunications Carriers (except Satellite),0.0549,0.0039,0.2087,1.8605,0.2231,1.4528,0.3670,0.0295,0.3854,0.0527,0.0038,0.3012,0.5451,0.0000,0.0536,1.2675,4.5365,1.7819
517121,Telecommunications Resellers,0.0731,0.0054,0.1572,0.1364,0.0171,0.1195,0.0983,0.0091,0.1403,0.0692,0.0054,0.1880,0.5399,0.0000,0.2407,1.2357,1.2730,1.2477
517410,Satellite Telecommunications,0.0733,0.0054,0.1566,0.2656,0.0332,0.2306,0.0982,0.0090,0.1386,0.0694,0.0054,0.1878,0.5397,0.0000,0.2412,1.2353,1.5294,1.2458
517810,All Other Telecommunications,0.0733,0.0054,0.1562,0.2639,0.0329,0.2297,0.0978,0.0090,0.1387,0.0696,0.0054,0.1871,0.5391,0.0000,0.2421,1.2350,1.5264,1.2455
518210,"Computing Infrastructure Providers, Data Processing, Web Hosting, and Related Services",0.0281,0.0015,0.1325,0.0741,0.0053,0.0520,0.0406,0.0021,0.0322,0.0263,0.0013,0.1804,0.6093,0.0000,0.2863,1.1621,1.1314,1.0748
519210,Libraries and Archives,0.0018,0.0001,0.0469,0.0002,0.0000,0.0022,0.0009,0.0001,0.0081,0.0011,0.0001,0.0375,0.9696,0.0001,0.8784,1.0488,1.0024,1.0090
519290,Web Search Portals and All Other Information Services,0.0248,0.0012,0.1184,0.0432,0.0024,0.0328,0.0232,0.0011,0.0209,0.0211,0.0009,0.1428,0.6889,0.0000,0.4044,1.1444,1.0785,1.0452
521110,Monetary Authorities-Central Bank,0.0418,0.0027,0.1847,0.1502,0.0151,0.1056,0.0610,0.0042,0.0492,0.0306,0.0020,0.2132,0.7155,0.0000,0.2645,1.2292,1.2709,1.1143
522110,Commercial Banking,0.0417,0.0027,0.1856,0.0540,0.0054,0.0380,0.0615,0.0042,0.0497,0.0306,0.0020,0.2142,0.7155,0.0000,0.2624,1.2299,1.0974,1.1154
522130,Credit Unions,0.0417,0.0027,0.1869,0.0542,0.0054,0.0384,0.0623,0.0042,0.0508,0.0306,0.0020,0.2158,0.7153,0.0000,0.2588,1.2313,1.0981,1.1174
522180,Savings Institutions and Other Depository Credit Intermediation,0.0423,0.0027,0.1869,0.2336,0.0236,0.1635,0.0626,0.0043,0.0501,0.0310,0.0020,0.2154,0.7172,0.0000,0.2605,1.2319,1.4206,1.1170
522210,Credit Card Issuing,0.0435,0.0026,0.1237,0.0502,0.0041,0.0289,0.0583,0.0034,0.0401,0.0413,0.0023,0.1660,0.5909,0.0000,0.3060,1.1698,1.0832,1.1018
522220,Sales Financing,0.0436,0.0026,0.1280,0.0466,0.0038,0.0271,0.0606,0.0035,0.0423,0.0413,0.0023,0.1721,0.5909,0.0000,0.2949,1.1741,1.0775,1.1064
522291,Consumer Lending,0.0436,0.0026,0.1272,0.0459,0.0037,0.0267,0.0601,0.0035,0.0419,0.0413,0.0023,0.1710,0.5908,0.0000,0.2968,1.1733,1.0763,1.1055
522292,Real Estate Credit,0.0436,0.0026,0.1283,0.2151,0.0174,0.1246,0.0607,0.0035,0.0422,0.0413,0.0023,0.1726,0.5912,0.0000,0.2941,1.1744,1.3571,1.1064
522299,"International, Secondary Market, and All Other Nondepository Credit Intermediation",0.0436,0.0026,0.1259,0.0471,0.0038,0.0269,0.0596,0.0035,0.0408,0.0413,0.0023,0.1696,0.5909,0.0000,0.2995,1.1721,1.0779,1.1039
522310,Mortgage and Nonmortgage Loan Brokers,0.0436,0.0026,0.1281,0.1540,0.0125,0.0890,0.0606,0.0035,0.0419,0.0413,0.0023,0.1726,0.5911,0.0000,0.2943,1.1743,1.2555,1.1061
522320,"Financial Transactions Processing, Reserve, and Clearinghouse Activities",0.0436,0.0026,0.1255,0.1006,0.0081,0.0571,0.0595,0.0035,0.0405,0.0414,0.0023,0.1691,0.5907,0.0000,0.3003,1.1717,1.1659,1.1034
522390,Other Activities Related to Credit Intermediation,0.0436,0.0026,0.1267,0.0503,0.0041,0.0289,0.0600,0.0035,0.0413,0.0414,0.0023,0.1707,0.5908,0.0000,0.2976,1.1729,1.0833,1.1048
523150,Investment Banking and Securities Intermediation,0.0044,0.0003,0.0226,0.0081,0.0009,0.0241,0.0024,0.0002,0.0067,0.0031,0.0002,0.0217,0.7661,0.0000,0.7322,1.0274,1.0332,1.0092
523160,Commodity Contracts Intermediation,0.0045,0.0003,0.0234,0.0130,0.0015,0.0385,0.0024,0.0002,0.0068,0.0032,0.0002,0.0225,0.7660,0.0000,0.7301,1.0283,1.0530,1.0094
523210,Securities and Commodity Exchanges,0.0046,0.0003,0.0231,0.0123,0.0013,0.0350,0.0025,0.0002,0.0068,0.0032,0.0002,0.0221,0.7659,0.0000,0.7310,1.0280,1.0487,1.0095
523910,Miscellaneous Intermediation,0.0045,0.0003,0.0233,0.0024,0.0003,0.0071,0.0024,0.0002,0.0068,0.0032,0.0002,0.0223,0.7659,0.0000,0.7306,1.0281,1.0097,1.0094
523940,Portfolio Management and Investment Advice,0.0368,0.0026,0.0240,0.0358,0.0040,0.0118,0.0312,0.0022,0.0119,0.0386,0.0027,0.0318,0.5092,0.0000,0.4751,1.0633,1.0516,1.0453
523991,"Trust, Fiduciary, and Custody Activities",0.0367,0.0026,0.0245,0.1231,0.0137,0.0416,0.0311,0.0022,0.0122,0.0385,0.0027,0.0324,0.5092,0.0000,0.4742,1.0638,1.1784,1.0456
523999,Miscellaneous Financial Investment Activities,0.0367,0.0026,0.0244,0.0281,0.0031,0.0094,0.0312,0.0022,0.0121,0.0385,0.0027,0.0323,0.5092,0.0000,0.4743,1.0637,1.0407,1.0455
524113,Direct Life Insurance Carriers,0.0513,0.0038,0.0991,0.1773,0.0128,0.1049,0.0623,0.0042,0.0531,0.0518,0.0037,0.1215,0.5547,0.0000,0.3598,1.1543,1.2950,1.1196
524114,Direct Health and Medical Insurance Carriers,0.0840,0.0082,0.1431,0.2983,0.0324,0.1260,0.1726,0.0172,0.1016,0.0886,0.0087,0.2117,0.5027,0.0000,0.1920,1.2353,1.4567,1.2914
524126,Direct Property and Casualty Insurance Carriers,0.0841,0.0082,0.1427,0.3758,0.0409,0.1581,0.1721,0.0172,0.1009,0.0886,0.0087,0.2112,0.5026,0.0000,0.1926,1.2350,1.5748,1.2902
524127,Direct Title Insurance Carriers,0.0841,0.0082,0.1429,0.3299,0.0359,0.1391,0.1725,0.0172,0.1014,0.0887,0.0087,0.2115,0.5025,0.0000,0.1922,1.2352,1.5048,1.2912
524128,"Other Direct Insurance (except Life, Health, and Medical) Carriers",0.0842,0.0082,0.1439,0.3125,0.0340,0.1341,0.1737,0.0174,0.1041,0.0890,0.0087,0.2124,0.5026,0.0000,0.1908,1.2364,1.4806,1.2952
524130,Reinsurance Carriers,0.0841,0.0082,0.1418,0.8444,0.0919,0.3462,0.1714,0.0171,0.0974,0.0887,0.0087,0.2110,0.5027,0.0000,0.1933,1.2341,2.2825,1.2860
524210,Insurance Agencies and Brokerages,0.0980,0.0102,0.0641,0.0997,0.0108,0.0147,0.0986,0.0103,0.0164,0.0982,0.0102,0.0962,0.5337,0.0000,0.4010,1.1722,1.1253,1.1253
524291,Claims Adjusting,0.0980,0.0102,0.0643,0.1727,0.0187,0.0258,0.0986,0.0103,0.0166,0.0982,0.0102,0.0965,0.5337,0.0000,0.4008,1.1725,1.2173,1.1255
524292,Pharmacy Benefit Management and Other Third Party Administration of Insurance and Pension Funds,0.0980,0.0102,0.0645,0.1840,0.0200,0.0275,0.0988,0.0103,0.0167,0.0982,0.0102,0.0968,0.5336,0.0000,0.4001,1.1727,1.2315,1.1257
524298,All Other Insurance Related Activities,0.0980,0.0102,0.0642,0.0684,0.0074,0.0102,0.0986,0.0103,0.0164,0.0982,0.0102,0.0965,0.5336,0.0000,0.4007,1.1724,1.0860,1.1253
525110,Pension Funds,0.1345,0.0072,0.0194,0.3188,0.0182,0.0216,0.1721,0.0080,0.0109,0.1918,0.0100,0.0364,0.3837,0.0000,0.3625,1.1611,1.3586,1.1911
525120,Health and Welfare Funds,0.1346,0.0072,0.0193,0.6389,0.0364,0.0431,0.1723,0.0080,0.0109,0.1920,0.0100,0.0363,0.3837,0.0000,0.3626,1.1611,1.7184,1.1911
525190,Other Insurance Funds,0.1358,0.0073,0.0196,0.4188,0.0240,0.0283,0.1738,0.0081,0.0110,0.1934,0.0102,0.0367,0.3839,0.0000,0.3623,1.1626,1.4710,1.1929
525910,Open-End Investment Funds,0.1343,0.0072,0.0191,1.0451,0.0597,0.0703,0.1716,0.0080,0.0108,0.1914,0.0100,0.0359,0.3837,0.0000,0.3630,1.1606,2.1751,1.1903
525920,"Trusts, Estates, and Agency Accounts",0.1346,0.0072,0.0196,0.9682,0.0550,0.0653,0.1727,0.0080,0.0109,0.1920,0.0100,0.0369,0.3837,0.0000,0.3618,1.1614,2.0885,1.1916
525990,Other Financial Vehicles,0.1341,0.0072,0.0194,0.8792,0.0501,0.0597,0.1718,0.0080,0.0109,0.1913,0.0100,0.0364,0.3836,0.0000,0.3622,1.1607,1.9890,1.1907
531110,Lessors of Residential Buildings and Dwellings,0.1228,0.0074,0.0557,0.2640,0.0119,0.0289,0.1535,0.0083,0.0395,0.1564,0.0093,0.0844,0.4174,0.0000,0.3391,1.1860,1.3049,1.2013
531120,Lessors of Nonresidential Buildings (except Miniwarehouses),0.1227,0.0074,0.0562,0.2921,0.0132,0.0322,0.1536,0.0083,0.0398,0.1563,0.0093,0.0850,0.4174,0.0000,0.3386,1.1863,1.3376,1.2018
531130,Lessors of Miniwarehouses and Self-Storage Units,0.1228,0.0074,0.0570,0.2008,0.0091,0.0225,0.1545,0.0084,0.0408,0.1566,0.0094,0.0861,0.4169,0.0000,0.3370,1.1872,1.2324,1.2037
531190,Lessors of Other Real Estate Property,0.1227,0.0074,0.0570,0.3494,0.0158,0.0392,0.1544,0.0084,0.0408,0.1563,0.0093,0.0861,0.4174,0.0000,0.3370,1.1872,1.4044,1.2036
531210,Offices of Real Estate Agents and Brokers,0.1227,0.0074,0.0566,0.2322,0.0105,0.0258,0.1541,0.0084,0.0403,0.1565,0.0094,0.0856,0.4169,0.0000,0.3377,1.1868,1.2685,1.2028
531311,Residential Property Managers,0.1227,0.0074,0.0560,0.3293,0.0149,0.0362,0.1537,0.0083,0.0397,0.1564,0.0093,0.0848,0.4171,0.0000,0.3386,1.1862,1.3803,1.2017
531312,Nonresidential Property Managers,0.1228,0.0074,0.0559,0.4748,0.0215,0.0520,0.1538,0.0084,0.0396,0.1566,0.0094,0.0847,0.4169,0.0000,0.3385,1.1862,1.5483,1.2018
531320,Offices of Real Estate Appraisers,0.1229,0.0075,0.0565,0.4073,0.0184,0.0453,0.1547,0.0084,0.0406,0.1570,0.0094,0.0854,0.4161,0.0000,0.3371,1.1869,1.4709,1.2037
531390,Other Activities Related to Real Estate,0.1227,0.0074,0.0564,0.8736,0.0395,0.0969,0.1539,0.0084,0.0401,0.1565,0.0094,0.0854,0.4169,0.0000,0.3381,1.1866,2.0100,1.2024
532111,Passenger Car Rental,0.0625,0.0038,0.1466,0.1704,0.0160,0.1158,0.1603,0.0111,0.1668,0.0690,0.0045,0.2339,0.4500,0.0000,0.1369,1.2129,1.3022,1.3382
532112,Passenger Car Leasing,0.0624,0.0038,0.1467,0.2049,0.0192,0.1385,0.1607,0.0111,0.1657,0.0688,0.0044,0.2345,0.4505,0.0000,0.1363,1.2129,1.3626,1.3375
532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",0.0623,0.0038,0.1470,0.1814,0.0170,0.1246,0.1599,0.0111,0.1683,0.0688,0.0044,0.2338,0.4505,0.0000,0.1371,1.2132,1.3230,1.3393
532210,Consumer Electronics and Appliances Rental,0.0586,0.0046,0.1181,0.1164,0.0137,0.0870,0.0876,0.0068,0.0943,0.0621,0.0049,0.1514,0.5002,0.0000,0.2759,1.1813,1.2172,1.1886
532281,Formal Wear and Costume Rental,0.0589,0.0046,0.1143,0.0611,0.0072,0.0432,0.0860,0.0066,0.0867,0.0622,0.0049,0.1479,0.5016,0.0000,0.2828,1.1778,1.1114,1.1794
532282,Video Tape and Disc Rental,0.0587,0.0046,0.1143,0.0790,0.0093,0.0548,0.0867,0.0067,0.0852,0.0622,0.0049,0.1501,0.5006,0.0000,0.2793,1.1776,1.1430,1.1786
532283,Home Health Equipment Rental,0.0583,0.0046,0.1206,0.0935,0.0109,0.0716,0.0881,0.0068,0.0978,0.0616,0.0048,0.1538,0.5018,0.0000,0.2729,1.1834,1.1760,1.1927
532284,Recreational Goods Rental,0.0583,0.0045,0.1184,0.0484,0.0056,0.0359,0.0868,0.0067,0.0936,0.0615,0.0048,0.1513,0.5029,0.0000,0.2776,1.1812,1.0899,1.1871
532289,All Other Consumer Goods Rental,0.0580,0.0045,0.1185,0.0762,0.0089,0.0571,0.0865,0.0067,0.0939,0.0612,0.0048,0.1517,0.5023,0.0000,0.2767,1.1810,1.1422,1.1871
532310,General Rental Centers,0.0582,0.0046,0.1206,0.1252,0.0146,0.0962,0.0879,0.0068,0.0980,0.0615,0.0048,0.1536,0.5018,0.0000,0.2731,1.1833,1.2361,1.1927
532411,"Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",0.0590,0.0031,0.1856,0.8787,0.0556,0.6673,0.1589,0.0085,0.1864,0.0590,0.0030,0.2510,0.5468,0.0000,0.1376,1.2477,2.6016,1.3539
532412,"Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",0.0588,0.0030,0.1879,0.3005,0.0189,0.2352,0.1621,0.0087,0.1971,0.0588,0.0029,0.2524,0.5474,0.0000,0.1348,1.2498,1.5546,1.3679
532420,Office Machinery and Equipment Rental and Leasing,0.0590,0.0031,0.1852,0.4883,0.0308,0.3696,0.1578,0.0085,0.1845,0.0590,0.0030,0.2504,0.5469,0.0000,0.1387,1.2472,1.8887,1.3507
532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,0.0589,0.0031,0.1863,0.2310,0.0145,0.1770,0.1599,0.0086,0.1898,0.0589,0.0030,0.2514,0.5470,0.0000,0.1368,1.2483,1.4226,1.3582
533110,Lessors of Nonfinancial Intangible Assets (except Copyrighted Works),0.0499,0.0025,0.2194,3.4877,0.1559,1.4532,1.4378,0.0641,0.8721,0.0486,0.0024,0.3241,0.5648,0.0000,0.0152,1.2718,6.0968,3.3739
541110,Offices of Lawyers,0.0248,0.0022,0.1584,0.0480,0.0070,0.0787,0.0203,0.0020,0.0467,0.0152,0.0014,0.1450,0.8161,0.0000,0.4650,1.1855,1.1336,1.0690
541191,Title Abstract and Settlement Offices,0.0249,0.0022,0.1610,0.0275,0.0040,0.0464,0.0205,0.0020,0.0487,0.0153,0.0014,0.1467,0.8162,0.0000,0.4604,1.1881,1.0779,1.0712
541199,All Other Legal Services,0.0250,0.0022,0.1584,0.0465,0.0068,0.0772,0.0204,0.0020,0.0473,0.0154,0.0014,0.1446,0.8153,0.0000,0.4655,1.1856,1.1305,1.0696
541211,Offices of Certified Public Accountants,0.0331,0.0026,0.0700,0.0558,0.0064,0.0290,0.0223,0.0018,0.0141,0.0235,0.0018,0.0737,0.7456,0.0000,0.5956,1.1057,1.0912,1.0381
541213,Tax Preparation Services,0.0331,0.0026,0.0706,0.0109,0.0012,0.0057,0.0223,0.0018,0.0143,0.0235,0.0019,0.0743,0.7455,0.0000,0.5944,1.1063,1.0178,1.0384
541214,Payroll Services,0.0330,0.0026,0.0706,0.0336,0.0038,0.0176,0.0223,0.0018,0.0142,0.0235,0.0018,0.0743,0.7456,0.0000,0.5943,1.1062,1.0550,1.0383
541219,Other Accounting Services,0.0331,0.0026,0.0704,0.0162,0.0018,0.0085,0.0223,0.0018,0.0142,0.0235,0.0018,0.0741,0.7456,0.0000,0.5949,1.1061,1.0265,1.0384
541310,Architectural Services,0.0244,0.0015,0.0686,0.0272,0.0023,0.0198,0.0190,0.0011,0.0164,0.0200,0.0012,0.0805,0.6641,0.0000,0.5164,1.0945,1.0493,1.0366
541320,Landscape Architectural Services,0.0246,0.0015,0.0694,0.0200,0.0017,0.0147,0.0192,0.0012,0.0167,0.0202,0.0012,0.0813,0.6640,0.0000,0.5147,1.0954,1.0364,1.0370
541330,Engineering Services,0.0244,0.0015,0.0696,0.0351,0.0030,0.0256,0.0191,0.0012,0.0167,0.0201,0.0012,0.0816,0.6639,0.0000,0.5138,1.0955,1.0637,1.0370
541340,Drafting Services,0.0241,0.0015,0.0696,0.0177,0.0015,0.0134,0.0188,0.0011,0.0168,0.0198,0.0012,0.0815,0.6643,0.0000,0.5146,1.0952,1.0326,1.0368
541350,Building Inspection Services,0.0245,0.0015,0.0692,0.0243,0.0021,0.0179,0.0191,0.0012,0.0167,0.0202,0.0012,0.0810,0.6637,0.0000,0.5150,1.0952,1.0443,1.0370
541360,Geophysical Surveying and Mapping Services,0.0244,0.0015,0.0719,0.0279,0.0024,0.0216,0.0192,0.0012,0.0177,0.0200,0.0012,0.0838,0.6648,0.0000,0.5099,1.0978,1.0520,1.0380
541370,Surveying and Mapping (except Geophysical) Services,0.0244,0.0015,0.0700,0.0228,0.0020,0.0171,0.0191,0.0012,0.0170,0.0200,0.0012,0.0820,0.6640,0.0000,0.5132,1.0958,1.0419,1.0372
541380,Testing Laboratories and Services,0.0244,0.0015,0.0703,0.0312,0.0027,0.0233,0.0191,0.0012,0.0170,0.0200,0.0012,0.0824,0.6641,0.0000,0.5128,1.0961,1.0571,1.0372
541410,Interior Design Services,0.0242,0.0017,0.0565,0.0159,0.0015,0.0161,0.0150,0.0011,0.0229,0.0178,0.0013,0.0494,0.7173,0.0000,0.6235,1.0824,1.0335,1.0391
541420,Industrial Design Services,0.0241,0.0017,0.0578,0.0168,0.0016,0.0177,0.0150,0.0011,0.0236,0.0177,0.0012,0.0505,0.7173,0.0000,0.6209,1.0836,1.0361,1.0396
541430,Graphic Design Services,0.0242,0.0017,0.0563,0.0139,0.0013,0.0141,0.0150,0.0011,0.0228,0.0177,0.0012,0.0493,0.7172,0.0000,0.6236,1.0822,1.0293,1.0389
541490,Other Specialized Design Services,0.0241,0.0017,0.0549,0.0202,0.0019,0.0203,0.0148,0.0011,0.0221,0.0176,0.0012,0.0481,0.7173,0.0000,0.6264,1.0807,1.0424,1.0380
541511,Custom Computer Programming Services,0.0165,0.0010,0.0277,0.0285,0.0022,0.0264,0.0091,0.0005,0.0106,0.0118,0.0007,0.0216,0.8015,0.0000,0.7665,1.0452,1.0572,1.0202
541512,Computer Systems Design Services,0.0280,0.0014,0.0492,0.0464,0.0031,0.0316,0.0213,0.0010,0.0177,0.0250,0.0011,0.0528,0.6452,0.0000,0.5562,1.0785,1.0811,1.0400
541513,Computer Facilities Management Services,0.0222,0.0013,0.0413,0.0318,0.0026,0.0261,0.0155,0.0009,0.0161,0.0194,0.0011,0.0434,0.6404,0.0000,0.5700,1.0649,1.0604,1.0325
541519,Other Computer Related Services,0.0223,0.0013,0.0418,0.0314,0.0026,0.0260,0.0156,0.0009,0.0164,0.0195,0.0011,0.0437,0.6401,0.0000,0.5692,1.0654,1.0599,1.0329
541611,Administrative Management and General Management Consulting Services,0.0269,0.0019,0.0318,0.0344,0.0036,0.0196,0.0163,0.0012,0.0114,0.0205,0.0014,0.0303,0.7089,0.0000,0.6609,1.0606,1.0576,1.0289
541612,Human Resources Consulting Services,0.0267,0.0019,0.0321,0.0680,0.0072,0.0394,0.0162,0.0012,0.0116,0.0203,0.0014,0.0305,0.7089,0.0000,0.6604,1.0607,1.1146,1.0290
541613,Marketing Consulting Services,0.0269,0.0019,0.0318,0.0238,0.0025,0.0135,0.0163,0.0012,0.0114,0.0205,0.0014,0.0302,0.7089,0.0000,0.6611,1.0606,1.0398,1.0289
541614,"Process, Physical Distribution, and Logistics Consulting Services",0.0269,0.0019,0.0323,0.0190,0.0020,0.0110,0.0163,0.0012,0.0116,0.0205,0.0014,0.0307,0.7089,0.0000,0.6600,1.0611,1.0320,1.0292
541618,Other Management Consulting Services,0.0268,0.0019,0.0322,0.0222,0.0023,0.0128,0.0163,0.0012,0.0116,0.0204,0.0014,0.0307,0.7089,0.0000,0.6601,1.0609,1.0373,1.0290
541620,Environmental Consulting Services,0.0332,0.0019,0.0304,0.0206,0.0015,0.0084,0.0230,0.0012,0.0111,0.0286,0.0015,0.0317,0.6611,0.0000,0.6149,1.0654,1.0305,1.0353
541690,Other Scientific and Technical Consulting Services,0.0330,0.0019,0.0304,0.0548,0.0040,0.0224,0.0229,0.0012,0.0111,0.0285,0.0015,0.0317,0.6611,0.0000,0.6150,1.0653,1.0812,1.0353
541713,Research and Development in Nanotechnology,0.0304,0.0021,0.0429,0.0835,0.0084,0.0334,0.0306,0.0021,0.0144,0.0342,0.0023,0.0693,0.4796,0.0000,0.3923,1.0753,1.1253,1.0471
541714,Research and Development in Biotechnology (except Nanobiotechnology),0.0305,0.0021,0.0418,0.1144,0.0114,0.0447,0.0306,0.0021,0.0141,0.0344,0.0023,0.0676,0.4796,0.0000,0.3948,1.0744,1.1705,1.0468
541715,"Research and Development in the Physical, Engineering, and Life Sciences (except Nanotechnology and Biotechnology)",0.0305,0.0021,0.0420,0.0703,0.0070,0.0274,0.0306,0.0021,0.0140,0.0343,0.0023,0.0679,0.4796,0.0000,0.3945,1.0745,1.1047,1.0467
541720,Research and Development in the Social Sciences and Humanities,0.0304,0.0021,0.0418,0.0335,0.0034,0.0131,0.0305,0.0021,0.0139,0.0343,0.0023,0.0676,0.4797,0.0000,0.3950,1.0743,1.0500,1.0465
541810,Advertising Agencies,0.0263,0.0018,0.1066,0.0436,0.0045,0.0358,0.0194,0.0016,0.0213,0.0199,0.0014,0.1227,0.7029,0.0000,0.4555,1.1348,1.0838,1.0423
541820,Public Relations Agencies,0.0263,0.0018,0.1082,0.0508,0.0052,0.0418,0.0196,0.0016,0.0214,0.0199,0.0014,0.1248,0.7028,0.0000,0.4510,1.1364,1.0978,1.0427
541830,Media Buying Agencies,0.0262,0.0018,0.1041,0.0433,0.0045,0.0356,0.0190,0.0016,0.0204,0.0198,0.0014,0.1199,0.7029,0.0000,0.4617,1.1321,1.0834,1.0409
541840,Media Representatives,0.0264,0.0018,0.1079,0.0414,0.0043,0.0349,0.0194,0.0016,0.0216,0.0199,0.0014,0.1242,0.7030,0.0000,0.4524,1.1361,1.0806,1.0426
541850,Indoor and Outdoor Display Advertising,0.0264,0.0018,0.1086,0.0309,0.0032,0.0261,0.0195,0.0016,0.0219,0.0199,0.0014,0.1248,0.7030,0.0000,0.4509,1.1368,1.0601,1.0431
541860,Direct Mail Advertising,0.0264,0.0018,0.1097,0.0188,0.0020,0.0160,0.0196,0.0016,0.0220,0.0199,0.0014,0.1262,0.7031,0.0000,0.4480,1.1379,1.0368,1.0433
541870,Advertising Material Distribution Services,0.0262,0.0018,0.1082,0.0328,0.0034,0.0278,0.0194,0.0016,0.0217,0.0198,0.0014,0.1245,0.7026,0.0000,0.4514,1.1363,1.0640,1.0428
541890,Other Services Related to Advertising,0.0263,0.0018,0.1098,0.0196,0.0020,0.0164,0.0198,0.0016,0.0221,0.0199,0.0014,0.1264,0.7029,0.0000,0.4474,1.1380,1.0380,1.0435
541910,Marketing Research and Public Opinion Polling,0.0210,0.0015,0.0266,0.0405,0.0044,0.0260,0.0126,0.0010,0.0098,0.0163,0.0012,0.0270,0.6765,0.0000,0.6374,1.0491,1.0710,1.0233
541921,"Photography Studios, Portrait",0.0309,0.0026,0.0439,0.0080,0.0010,0.0064,0.0215,0.0020,0.0254,0.0256,0.0023,0.0407,0.5999,0.0000,0.5377,1.0774,1.0154,1.0489
541922,Commercial Photography,0.0309,0.0026,0.0432,0.0219,0.0029,0.0172,0.0214,0.0020,0.0249,0.0256,0.0023,0.0402,0.6001,0.0000,0.5391,1.0767,1.0420,1.0483
541930,Translation and Interpretation Services,0.0209,0.0015,0.0270,0.0135,0.0015,0.0088,0.0125,0.0010,0.0099,0.0162,0.0012,0.0275,0.6769,0.0000,0.6368,1.0494,1.0238,1.0234
541940,Veterinary Services,0.0101,0.0007,0.0924,0.0087,0.0009,0.0160,0.0080,0.0006,0.0181,0.0075,0.0005,0.1081,0.6918,0.0000,0.4768,1.1032,1.0256,1.0267
